"No.","Time","Source","Destination","Protocol","Length","Info"
"5175","482.290600","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.22? Tell 192.168.2.1"
"5176","482.290633","HewlettPacka_22:6f:da","TpLinkPte_5d:b9:28","ARP","42","192.168.2.22 is at 70:5a:0f:22:6f:da"
"5177","482.341900","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=542109 Ack=175842 Win=1340 Len=1400 [TCP PDU reassembled in 5181]"
"5178","482.341900","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=543509 Ack=175842 Win=1340 Len=1400 [TCP PDU reassembled in 5181]"
"5179","482.341900","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=544909 Ack=175842 Win=1340 Len=1400 [TCP PDU reassembled in 5181]"
"5180","482.341900","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=546309 Ack=175842 Win=1340 Len=1400 [TCP PDU reassembled in 5181]"
"5181","482.341900","192.168.2.22","104.18.32.47","TLSv1.2","215","Application Data"
"5182","482.342037","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=547870 Ack=175842 Win=1340 Len=1400 [TCP PDU reassembled in 5183]"
"5183","482.342037","192.168.2.22","104.18.32.47","TLSv1.2","67","Application Data"
"5184","482.430982","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175842 Ack=544909 Win=215 Len=0"
"5185","482.431795","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175842 Ack=546309 Win=215 Len=0"
"5186","482.431795","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175842 Ack=547870 Win=215 Len=0"
"5187","482.431795","104.18.32.47","192.168.2.22","TCP","60","443  >  2160 [ACK] Seq=175842 Ack=549283 Win=216 Len=0"
"5188","482.561849","104.18.32.47","192.168.2.22","TLSv1.2","548","Application Data"
"5189","482.565858","104.18.32.47","192.168.2.22","TLSv1.2","101","Application Data"
"5190","482.565858","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"5191","482.565921","192.168.2.22","104.18.32.47","TCP","54","2160  >  443 [ACK] Seq=549283 Ack=176414 Win=1338 Len=0"
"5192","482.835842","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"5193","482.835915","192.168.2.22","52.1.111.67","TLSv1.2","100","Application Data"
"5194","482.835948","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"5195","482.838047","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"5196","482.838157","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"5197","482.839422","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"5198","482.839514","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"5199","482.841077","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"5200","482.841180","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"5201","482.843737","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"5202","482.843888","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"5203","482.845626","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"5204","482.845812","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"5205","482.846752","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"5206","482.846888","192.168.2.22","52.1.111.67","TLSv1.2","203","Application Data"
"5207","482.846944","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"5208","482.846984","192.168.2.22","52.1.111.67","TLSv1.2","776","Application Data"
"5209","482.926917","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=13355 Ack=41363 Win=154880 Len=0"
"5210","482.926917","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=13355 Ack=41409 Win=154880 Len=0"
"5211","482.926917","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=13355 Ack=42131 Win=156672 Len=0"
"5212","482.926917","52.1.111.67","192.168.2.22","TLSv1.2","100","Application Data"
"5213","482.926917","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"5214","482.927033","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=48228 Ack=13705 Win=66560 Len=0"
"5215","482.929286","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=13705 Ack=43002 Win=159744 Len=0"
"5216","482.930093","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=13705 Ack=43873 Win=163072 Len=0"
"5217","482.930093","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"5218","482.930902","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"5219","482.930969","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=48228 Ack=14313 Win=66048 Len=0"
"5220","482.932509","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"5221","482.933721","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=14617 Ack=45615 Win=169216 Len=0"
"5222","482.934767","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"5223","482.934816","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=48228 Ack=14921 Win=65536 Len=0"
"5224","482.935937","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=14921 Ack=46486 Win=172544 Len=0"
"5225","482.936922","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=14921 Ack=46784 Win=175616 Len=0"
"5226","482.936922","52.1.111.67","192.168.2.22","TCP","60","443  >  2235 [ACK] Seq=14921 Ack=48228 Win=178688 Len=0"
"5227","482.937738","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"5228","482.937738","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"5229","482.937798","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=48228 Ack=15529 Win=66560 Len=0"
"5230","482.938611","52.1.111.67","192.168.2.22","TLSv1.2","358","Application Data"
"5231","482.983092","192.168.2.22","52.1.111.67","TCP","54","2235  >  443 [ACK] Seq=48228 Ack=15833 Win=66304 Len=0"
"5232","483.212168","192.168.2.22","104.18.32.47","TLSv1.2","226","Application Data"
"5233","483.212238","192.168.2.22","104.18.32.47","TLSv1.2","93","Application Data"
"5234","483.212286","192.168.2.22","104.18.32.47","TCP","1454","2164  >  443 [ACK] Seq=127081 Ack=12214 Win=257 Len=1400 [TCP PDU reassembled in 5236]"
"5235","483.212286","192.168.2.22","104.18.32.47","TCP","1454","2164  >  443 [ACK] Seq=128481 Ack=12214 Win=257 Len=1400 [TCP PDU reassembled in 5236]"
"5236","483.212286","192.168.2.22","104.18.32.47","TLSv1.2","1103","Application Data"
"5237","483.223746","192.168.2.22","52.112.84.161","TLSv1.2","111","Application Data"
"5238","483.299521","52.112.84.161","192.168.2.22","TLSv1.2","100","Application Data"
"5239","483.301930","104.18.32.47","192.168.2.22","TCP","60","443  >  2164 [ACK] Seq=12214 Ack=127042 Win=95 Len=0"
"5240","483.301930","104.18.32.47","192.168.2.22","TCP","60","443  >  2164 [ACK] Seq=12214 Ack=127081 Win=95 Len=0"
"5241","483.301930","104.18.32.47","192.168.2.22","TLSv1.2","93","Application Data"
"5242","483.303013","104.18.32.47","192.168.2.22","TCP","60","443  >  2164 [ACK] Seq=12253 Ack=130930 Win=96 Len=0"
"5243","483.342416","192.168.2.22","52.112.84.161","TCP","54","1791  >  443 [ACK] Seq=742 Ack=599 Win=258 Len=0"
"5244","483.350433","192.168.2.22","104.18.32.47","TCP","54","2164  >  443 [ACK] Seq=130930 Ack=12253 Win=256 Len=0"
"5245","483.402505","192.168.2.22","52.96.111.50","TCP","55","[TCP Keep-Alive] 1776  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=1"
"5246","483.474862","52.96.111.50","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  1776 [ACK] Seq=1 Ack=2 Win=16380 Len=0 SLE=1 SRE=2"
"5247","483.516224","104.18.32.47","192.168.2.22","TLSv1.2","940","Application Data"
"5248","483.517082","104.18.32.47","192.168.2.22","TLSv1.2","101","Application Data"
"5249","483.517082","104.18.32.47","192.168.2.22","TLSv1.2","85","Application Data"
"5250","483.517152","192.168.2.22","104.18.32.47","TCP","54","2164  >  443 [ACK] Seq=130930 Ack=13217 Win=253 Len=0"
"5251","483.518820","192.168.2.22","104.18.32.47","TLSv1.2","89","Application Data"
"5252","483.591107","192.168.2.22","10.3.0.20","TCP","62","[TCP Retransmission] 2272  >  1688 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM"
"5253","483.648451","104.18.32.47","192.168.2.22","TCP","60","443  >  2164 [ACK] Seq=13217 Ack=130965 Win=96 Len=0"
"5254","485.199615","192.168.2.22","186.233.185.147","TCP","55","[TCP Keep-Alive] 1726  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=1"
"5255","485.265712","186.233.185.147","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  1726 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"5256","485.469808","192.168.2.22","172.217.173.35","TCP","55","[TCP Keep-Alive] 2257  >  443 [ACK] Seq=3431 Ack=3635 Win=65536 Len=1"
"5257","485.473556","172.217.173.35","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2257 [ACK] Seq=3635 Ack=3432 Win=267264 Len=0 SLE=3431 SRE=3432"
"5258","486.809321","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"5259","487.796112","192.168.2.22","104.17.142.115","TCP","55","[TCP Keep-Alive] 2165  >  443 [ACK] Seq=1163 Ack=4995 Win=257 Len=1"
"5260","487.944508","104.17.142.115","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2165 [ACK] Seq=4995 Ack=1164 Win=11 Len=0 SLE=1163 SRE=1164"
"5261","488.411718","192.168.2.22","143.204.23.44","TCP","55","[TCP Keep-Alive] 2166  >  443 [ACK] Seq=6755 Ack=3118 Win=253 Len=1"
"5262","488.415379","143.204.23.44","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2166 [ACK] Seq=3118 Ack=6756 Win=192 Len=0 SLE=6755 SRE=6756"
"5263","488.778424","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.8? Tell 192.168.2.1"
"5264","489.181262","192.168.2.22","104.18.43.204","TCP","55","[TCP Keep-Alive] 2269  >  443 [ACK] Seq=21553 Ack=5950 Win=64768 Len=1 [TCP PDU reassembled in 4655]"
"5265","489.193483","104.18.43.204","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2269 [ACK] Seq=5950 Ack=21554 Win=139264 Len=0 SLE=21553 SRE=21554"
"5266","489.769625","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.8? Tell 192.168.2.1"
"5267","489.925149","192.168.2.22","52.123.183.69","TCP","55","[TCP Keep-Alive] 2268  >  443 [ACK] Seq=5531 Ack=7323 Win=65536 Len=1"
"5268","490.010208","52.123.183.69","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2268 [ACK] Seq=7323 Ack=5532 Win=4194048 Len=0 SLE=5531 SRE=5532"
"5269","490.034425","192.168.2.22","74.125.26.188","TCP","55","[TCP Keep-Alive] 1928  >  5228 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"5270","490.087617","74.125.26.188","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 5228  >  1928 [ACK] Seq=1 Ack=2 Win=1048 Len=0 SLE=1 SRE=2"
"5271","490.223934","192.168.2.22","172.64.146.98","TCP","55","[TCP Keep-Alive] 2267  >  443 [ACK] Seq=2728 Ack=22285 Win=65792 Len=1"
"5272","490.234195","172.64.146.98","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2267 [ACK] Seq=22285 Ack=2729 Win=139264 Len=0 SLE=2728 SRE=2729"
"5273","491.065605","192.168.2.22","104.18.43.204","TCP","55","[TCP Keep-Alive] 2270  >  443 [ACK] Seq=2625 Ack=24384 Win=65792 Len=1"
"5274","491.068637","104.18.43.204","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  2270 [ACK] Seq=24384 Ack=2626 Win=139264 Len=0 SLE=2625 SRE=2626"
"5275","491.559579","192.168.2.1","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"5276","491.819234","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"5277","493.601330","192.168.2.22","192.168.2.1","DNS","79","Standard query 0x033a A teams.microsoft.com"
"5278","493.601904","192.168.2.22","192.168.2.1","DNS","79","Standard query 0xedc4 HTTPS teams.microsoft.com"
"5279","493.605393","192.168.2.1","192.168.2.22","DNS","233","Standard query response 0x033a A teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net A 52.123.129.14 A 52.123.128.14"
"5280","493.606273","192.168.2.1","192.168.2.22","DNS","248","Standard query response 0xedc4 HTTPS teams.microsoft.com CNAME teams.office.com CNAME tmc-g2.tm-4.office.com CNAME teams-office-com.s-0005.dual-s-msedge.net CNAME s-0005.dual-s-msedge.net SOA ns1.dual-s-msedge.net"
"5281","493.607308","192.168.2.22","52.123.129.14","TCP","66","2273  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"5282","493.651649","52.123.129.14","192.168.2.22","TCP","66","443  >  2273 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"5283","493.651780","192.168.2.22","52.123.129.14","TCP","54","2273  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"5284","493.652715","192.168.2.22","52.123.129.14","TCP","1494","2273  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=1440 [TCP PDU reassembled in 5285]"
"5285","493.652715","192.168.2.22","52.123.129.14","TLSv1.3","890","Client Hello (SNI=teams.microsoft.com)"
"5286","493.674827","52.123.129.14","192.168.2.22","TCP","60","443  >  2273 [ACK] Seq=1 Ack=2277 Win=4194816 Len=0"
"5287","493.746850","52.123.129.14","192.168.2.22","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"5288","493.748771","192.168.2.22","52.123.129.14","TLSv1.3","1176","Change Cipher Spec, Client Hello (SNI=teams.microsoft.com)"
"5289","493.752675","52.123.129.14","192.168.2.22","TCP","60","443  >  2273 [ACK] Seq=100 Ack=3399 Win=4193536 Len=0"
"5290","493.756640","52.123.129.14","192.168.2.22","TLSv1.3","345","Server Hello, Application Data"
"5291","493.760720","192.168.2.22","52.123.129.14","TLSv1.3","128","Application Data"
"5292","493.761008","192.168.2.22","52.123.129.14","TLSv1.3","146","Application Data"
"5293","493.761443","192.168.2.22","52.123.129.14","TCP","1494","2273  >  443 [ACK] Seq=3565 Ack=391 Win=65792 Len=1440 [TCP PDU reassembled in 5297]"
"5294","493.761443","192.168.2.22","52.123.129.14","TCP","1494","2273  >  443 [ACK] Seq=5005 Ack=391 Win=65792 Len=1440 [TCP PDU reassembled in 5297]"
"5295","493.761443","192.168.2.22","52.123.129.14","TCP","1494","2273  >  443 [ACK] Seq=6445 Ack=391 Win=65792 Len=1440 [TCP PDU reassembled in 5297]"
"5296","493.761443","192.168.2.22","52.123.129.14","TCP","1494","2273  >  443 [ACK] Seq=7885 Ack=391 Win=65792 Len=1440 [TCP PDU reassembled in 5297]"
"5297","493.761443","192.168.2.22","52.123.129.14","TLSv1.3","1167","Application Data"
"5298","493.764377","52.123.129.14","192.168.2.22","TCP","60","443  >  2273 [ACK] Seq=391 Ack=3473 Win=4193536 Len=0"
"5299","493.765182","52.123.129.14","192.168.2.22","TCP","60","443  >  2273 [ACK] Seq=391 Ack=3565 Win=4193536 Len=0"
"5300","493.765182","52.123.129.14","192.168.2.22","TCP","60","443  >  2273 [ACK] Seq=391 Ack=6445 Win=4194816 Len=0"
"5301","493.765970","52.123.129.14","192.168.2.22","TCP","60","443  >  2273 [ACK] Seq=391 Ack=7885 Win=4193280 Len=0"
"5302","493.765970","52.123.129.14","192.168.2.22","TCP","60","443  >  2273 [ACK] Seq=391 Ack=10438 Win=4194816 Len=0"
"5303","493.767617","52.123.129.14","192.168.2.22","TLSv1.3","116","Application Data"
"5304","493.768040","192.168.2.22","52.123.129.14","TLSv1.3","85","Application Data"
"5305","493.771766","52.123.129.14","192.168.2.22","TLSv1.3","85","Application Data"
"5306","493.786353","192.168.2.22","52.123.129.14","TCP","54","2273  >  443 [ACK] Seq=10469 Ack=484 Win=65536 Len=0"
"5307","493.815387","192.168.2.22","192.168.2.255","BROWSER","258","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"5308","493.875137","52.123.129.14","192.168.2.22","TLSv1.3","516","Application Data"
"5309","493.888574","192.168.2.22","52.123.129.14","TCP","54","2273  >  443 [ACK] Seq=10469 Ack=946 Win=65280 Len=0"
"5310","495.265778","192.168.2.22","186.233.185.147","TCP","55","[TCP Keep-Alive] 1726  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=1"
"5311","495.331970","186.233.185.147","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  1726 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"5312","495.602110","MotorolaMobi_48:94:3b","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"5313","495.602110","XiaomiCommun_fa:4f:e4","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"5314","495.602110","XiaomiCommun_f9:dc:68","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"5315","496.320400","192.168.2.22","52.123.190.173","TLSv1.2","104","Application Data"
"5316","496.398406","52.123.190.173","192.168.2.22","TLSv1.2","93","Application Data"
"5317","496.435945","192.168.2.22","52.123.190.173","TCP","54","1778  >  443 [ACK] Seq=651 Ack=508 Win=258 Len=0"
"5318","496.723819","192.168.2.22","10.3.0.20","TCP","66","2274  >  1688 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"5319","496.829094","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"5320","496.942282","192.168.2.10","224.0.0.251","MDNS","135","Standard query 0x001f PTR _37F83649._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"5321","497.176871","192.168.2.6","224.0.0.251","MDNS","103","Standard query 0x001d PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"5322","497.179363","192.168.2.6","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"5323","497.610225","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.22? Tell 192.168.2.1"
"5324","497.610256","HewlettPacka_22:6f:da","TpLinkPte_5d:b9:28","ARP","42","192.168.2.22 is at 70:5a:0f:22:6f:da"
"5325","497.950028","192.168.2.10","224.0.0.251","MDNS","135","Standard query 0x0020 PTR _37F83649._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"5326","498.966740","192.168.2.10","224.0.0.251","MDNS","135","Standard query 0x0021 PTR _37F83649._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"5327","499.723886","192.168.2.22","10.3.0.20","TCP","66","[TCP Retransmission] 2274  >  1688 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"5328","499.884798","192.168.2.22","57.144.115.32","TLSv1.2","123","Application Data"
"5329","499.888761","57.144.115.32","192.168.2.22","TCP","60","443  >  2198 [ACK] Seq=170891 Ack=64491 Win=2995 Len=0"
"5330","499.969507","57.144.115.32","192.168.2.22","TLSv1.2","125","Application Data"
"5331","500.020627","192.168.2.22","57.144.115.32","TCP","54","2198  >  443 [ACK] Seq=64491 Ack=170962 Win=257 Len=0"
"5332","501.839024","00:ff:ff:cc:11:10","Broadcast","0xfffa","95","Ethernet II"
"5333","503.481935","e6:fa:c4:5d:b9:29","IEEE-1905.1-Control","ieee1905","60","Topology discovery"
"5334","503.482781","e6:fa:c4:5d:b9:29","LLDP_Multicast","LLDP","60","MA/e6:fa:c4:5d:b9:29 MA/e4:fa:c4:5d:b9:28 180 "
"5335","504.689536","192.168.2.1","239.255.255.250","IGMPv2","60","Membership Report group 239.255.255.250"
"5336","505.333107","192.168.2.22","186.233.185.147","TCP","55","[TCP Keep-Alive] 1726  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=1"
"5337","505.398900","186.233.185.147","192.168.2.22","TCP","66","[TCP Keep-Alive ACK] 443  >  1726 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"5338","505.727088","192.168.2.22","10.3.0.20","TCP","62","[TCP Retransmission] 2274  >  1688 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM"
"5339","506.081029","TpLinkPte_5d:b9:28","Broadcast","ARP","60","Who has 192.168.2.20? Tell 192.168.2.1"
"5340","506.519222","192.168.2.22","104.18.32.47","TCP","1454","2160  >  443 [ACK] Seq=549283 Ack=176414 Win=1338 Len=1400 [TCP PDU reassembled in 5344]"
